"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","40","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","23","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MistSnow.M_MistSnow","0","120","10","1","132.314240","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SnowSplash.M_SnowSplash","0","120","10","1","132.545792","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Radial_Gradient.M_Radial_Gradient","0","50","10","1","37.541134","0","190"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Single_Master.M_Single_Master","0","50","10","1","36.387756","0","324"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst1.M_Burst1","0","48","10","1","34.752747","0","186"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Spark_sheet.M_Spark_sheet","0","40","10","1","30.662014","0","130"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_Refract.M_Splash_Refract","0","128","10","1","129.139160","0","1026"
"/Bridge/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material","0","0","44","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","0","33","1","0.000000","0","33"
"/Bridge/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","0","23","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/Dirt.Dirt","0","38","10","1","94.510979","0","162"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Grass.M_Ground_Grass","0","38","10","1","90.056129","0","124"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","33","1","0.000000","0","33"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Snow.M_Snow","0","52","10","1","101.444633","0","280"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_MaterialSphere.M_MaterialSphere","0","38","10","1","82.152710","0","124"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Wood_Walnut.M_Wood_Walnut","0","52","10","1","97.207848","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ice.M_Ice","0","76","10","1","157.595261","0","422"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","52","10","1","96.160660","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","38","10","1","77.142387","0","124"
