"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","0","0","90","0","Compiling M_MS_Foliage_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Bridge/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material","0","0","0","64","0","Compiling M_MS_Billboard_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/WaterMaterials/Materials/M_Waterfall.M_Waterfall","0","0","0","50","0","Compiling M_Waterfall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/WaterMaterials/Materials/M_Waterfall_Cheaper.M_Waterfall_Cheaper","0","0","0","50","0","Compiling M_Waterfall_Cheaper: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Water/Materials/PostProcessing/M_UnderWater_PostProcess_Volume.M_UnderWater_PostProcess_Volume","0","0","0","12","0","Compiling M_UnderWater_PostProcess_Volume: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","61","0","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap4294967295, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap4294967295, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap1, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap4294967295, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap4294967295, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap1, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap4294967295, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap4294967295, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap4294967295, StaticTerrainLayer'Blauw_River2-1'=Weightmap4294967295, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap4294967295, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap4294967295, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap4294967295, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap4294967295, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap4294967295"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap4294967295, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap4294967295, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap1"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap0, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/1_materials/Landscape_M.Landscape_M","0","0","0","50","50","Compiling Landscape_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticTerrainLayer'Geel_olqgb2-1'=Weightmap0, StaticTerrainLayer'Blauw_River2-1'=Weightmap0, StaticTerrainLayer'Rood_Canyon2-1'=Weightmap1, StaticTerrainLayer'Paars_Swamp2-1'=Weightmap0, StaticTerrainLayer'Groen_Fallen2-1'=Weightmap4294967295, StaticTerrainLayer'Groen_Mossy2-1'=Weightmap0"
"/Game/particles/particle_ster_mat.particle_ster_mat","0","0","0","20","0","Compiling particle_ster_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Game/WaterMaterials/Materials/M_Waterfall_Foam.M_Waterfall_Foam","0","0","0","40","0","Compiling M_Waterfall_Foam: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}"
"/Game/WaterMaterials/Materials/M_WaterSplash.M_WaterSplash","0","0","0","128","0","Compiling M_WaterSplash: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","0","0","68","0","Compiling M_MS_Default_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/particles/godray_material.godray_material","0","0","0","10","0","Compiling godray_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/PN_coniferBushes_I/Materials/MA_Larch.MA_Larch","0","0","0","64","0","Compiling MA_Larch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PN_coniferBushes_I/Materials/MA_Larch.MA_Larch","0","0","0","64","128","Compiling MA_Larch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_coniferBushes_I/Materials/MA_Larch.MA_Larch","0","0","0","64","64","Compiling MA_Larch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=False"
"/Game/PN_coniferBushes_I/Materials/MA_Larch.MA_Larch","0","0","0","64","64","Compiling MA_Larch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_coniferBushes_I/Materials/MA_Larch.MA_Larch","0","0","0","64","0","Compiling MA_Larch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_coniferBushes_I/Materials/MA_PineProps.MA_PineProps","0","0","0","64","0","Compiling MA_PineProps: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PN_coniferBushes_I/Materials/MA_Spruce.MA_Spruce","0","0","0","64","0","Compiling MA_Spruce: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PN_coniferBushes_I/Materials/MA_Spruce.MA_Spruce","0","0","0","64","64","Compiling MA_Spruce: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_coniferBushes_I/Materials/MA_Spruce.MA_Spruce","0","0","0","64","0","Compiling MA_Spruce: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True"
"/Game/PN_coniferBushes_I/Materials/MA_Spruce.MA_Spruce","0","0","0","64","0","Compiling MA_Spruce: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","0","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","180","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=False, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = trunk, false = branch2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","180","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=False, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = trunk, false = branch2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","0","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = trunk, false = branch2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","0","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False, StaticSwitch'true = trunk, false = branch2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","0","0","0","90","0","Compiling MA_Summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True, StaticSwitch'true = trunk, false = branch2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True"
